Disease_Name,Symptom,Count,not_count,term_proportion,survey_frequency,survey_idf,survey_tf_idf,HPO_Code,HPO_label,hpo_dataset_idf,survey_hpo_idf,survey_hpo_tf_idf
Disease 10,Symptom 142,33,22,0.6,0.005292702485966319,2.09861228866811,0.011107330477313172,HP:0001370,Rheumatoid arthritis,7.192021599749396,9.290633888417506,0.04917256107743027
Disease 11,Symptom 142,36,29,0.5538461538461539,0.005542725173210162,2.09861228866811,0.011632031161208924,HP:0001370,Rheumatoid arthritis,7.192021599749396,9.290633888417506,0.05149543032841112
Disease 9,Symptom 142,29,39,0.4264705882352941,0.005424616535727646,2.09861228866811,0.01138416692319027,HP:0001370,Rheumatoid arthritis,7.192021599749396,9.290633888417506,0.050398126218501246
Disease 10,Symptom 143,26,29,0.4727272727272727,0.004170008019246191,1.2876820724517808,0.00536964456836348,HP:0000014,Abnormality of the bladder,7.59748670785756,8.88516878030934,0.03705122506624585
Disease 11,Symptom 143,33,32,0.5076923076923077,0.005080831408775982,1.2876820724517808,0.0065424955182307575,HP:0000014,Abnormality of the bladder,7.59748670785756,8.88516878030934,0.04514404461127148
Disease 2,Symptom 143,38,29,0.5671641791044776,0.011849080137199874,1.2876820724517808,0.015257848067716765,HP:0000014,Abnormality of the bladder,7.59748670785756,8.88516878030934,0.10528107691043184
Disease 4,Symptom 143,33,32,0.5076923076923077,0.006749846594395582,1.2876820724517808,0.008691656451402897,HP:0000014,Abnormality of the bladder,7.59748670785756,8.88516878030934,0.05997352623240095
Disease 5,Symptom 143,44,46,0.4888888888888889,0.00832387438516837,1.2876820724517808,0.0107185038191219,HP:0000014,Abnormality of the bladder,7.59748670785756,8.88516878030934,0.0739590288183146
Disease 6,Symptom 143,34,33,0.5074626865671642,0.005430442421338445,1.2876820724517808,0.006992683351439155,HP:0000014,Abnormality of the bladder,7.59748670785756,8.88516878030934,0.04825039746534381
Disease 7,Symptom 143,32,31,0.5079365079365079,0.010174880763116057,1.2876820724517808,0.013102011547999042,HP:0000014,Abnormality of the bladder,7.59748670785756,8.88516878030934,0.09040553289980888
Disease 8,Symptom 143,27,33,0.45,0.007248322147651007,1.2876820724517808,0.009333534484885391,HP:0000014,Abnormality of the bladder,7.59748670785756,8.88516878030934,0.06440256565593348
Disease 1,Symptom 144,28,28,0.5,0.013565891472868217,1.2876820724517808,0.017468555246438887,HP:0012211,Abnormal renal physiology,7.517444000184024,8.805126072635804,0.11944938470629968
Disease 10,Symptom 144,34,21,0.6181818181818182,0.00545308740978348,1.2876820724517808,0.007021842897090705,HP:0012211,Abnormal renal physiology,7.517444000184024,8.805126072635804,0.048015122128246567
Disease 11,Symptom 144,41,24,0.6307692307692307,0.006312548113933795,1.2876820724517808,0.00812855503780185,HP:0012211,Abnormal renal physiology,7.517444000184024,8.805126072635804,0.05558278198276643
Disease 4,Symptom 144,38,27,0.5846153846153846,0.007772550623849458,1.2876820724517808,0.010008574095554851,HP:0012211,Abnormal renal physiology,7.517444000184024,8.805126072635804,0.06843828814893854
Disease 5,Symptom 144,39,51,0.43333333333333335,0.0073779795686719635,1.2876820724517808,0.00950049202149441,HP:0012211,Abnormal renal physiology,7.517444000184024,8.805126072635804,0.06496404026348777
Disease 6,Symptom 144,21,46,0.31343283582089554,0.0033540967896502154,1.2876820724517808,0.004319010305300654,HP:0012211,Abnormal renal physiology,7.517444000184024,8.805126072635804,0.029533245092693162
Disease 7,Symptom 144,34,29,0.5396825396825397,0.010810810810810811,1.2876820724517808,0.013920887269748982,HP:0012211,Abnormal renal physiology,7.517444000184024,8.805126072635804,0.0951905521366033
Disease 9,Symptom 144,32,36,0.47058823529411764,0.005985783763561541,1.2876820724517808,0.007707786441911145,HP:0012211,Abnormal renal physiology,7.517444000184024,8.805126072635804,0.0527055806816958
Disease 10,Symptom 145,31,24,0.5636363636363636,0.004971932638331997,1.6931471805599454,0.00841821372852579,HP:0012210,Abnormal renal morphology,6.824296819624078,8.517444000184025,0.042348157819679995
Disease 12,Symptom 145,39,30,0.5652173913043478,0.01033112582781457,1.6931471805599454,0.01749211656737427,HP:0012210,Abnormal renal morphology,6.824296819624078,8.517444000184025,0.08799478569726543
Disease 4,Symptom 145,36,29,0.5538461538461539,0.0073634690120679075,1.6931471805599454,0.012467436796923304,HP:0012210,Abnormal renal morphology,6.824296819624078,8.517444000184025,0.06271793495737879
Disease 5,Symptom 145,44,46,0.4888888888888889,0.00832387438516837,1.6931471805599454,0.014093544446582973,HP:0012210,Abnormal renal morphology,6.824296819624078,8.517444000184025,0.07089813394023782
Disease 6,Symptom 145,26,41,0.3880597014925373,0.004152691263376458,1.6931471805599454,0.007031117504321767,HP:0012210,Abnormal renal morphology,6.824296819624078,8.517444000184025,0.03537031528586243
Disease 1,Symptom 146,29,27,0.5178571428571429,0.014050387596899225,1.8754687373538999,0.026351062685689486,HP:0030012,Abnormal female reproductive system physiology,0.0,1.8754687373538999,0.026351062685689486
Disease 10,Symptom 146,38,17,0.6909090909090909,0.006094627105052125,1.8754687373538999,0.011430282601354962,HP:0030012,Abnormal female reproductive system physiology,0.0,1.8754687373538999,0.011430282601354962
Disease 11,Symptom 146,34,31,0.5230769230769231,0.005234795996920708,1.8754687373538999,0.00981769623865013,HP:0030012,Abnormal female reproductive system physiology,0.0,1.8754687373538999,0.00981769623865013
Disease 6,Symptom 146,28,39,0.417910447761194,0.004472129052866954,1.8754687373538999,0.008387338228064077,HP:0030012,Abnormal female reproductive system physiology,0.0,1.8754687373538999,0.008387338228064077
Disease 1,Symptom 147,30,26,0.5357142857142857,0.014534883720930232,1.0,0.014534883720930232,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.14511309693281177
Disease 10,Symptom 147,30,25,0.5454545454545454,0.0048115477145148355,1.0,0.0048115477145148355,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.04803743898465493
Disease 11,Symptom 147,31,34,0.47692307692307695,0.004772902232486528,1.0,0.004772902232486528,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.04765161095277921
Disease 12,Symptom 147,38,31,0.5507246376811594,0.010066225165562914,1.0,0.010066225165562914,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.10049898824401142
Disease 2,Symptom 147,35,32,0.5223880597014925,0.01091362644215778,1.0,0.01091362644215778,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.10895925706710656
Disease 4,Symptom 147,26,39,0.4,0.005318060953160155,1.0,0.005318060953160155,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.05309435626782853
Disease 5,Symptom 147,36,54,0.4,0.00681044267877412,1.0,0.00681044267877412,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.06799396868770113
Disease 6,Symptom 147,27,40,0.40298507462686567,0.004312410158121706,1.0,0.004312410158121706,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.04305415889832154
Disease 7,Symptom 147,31,32,0.49206349206349204,0.00985691573926868,1.0,0.00985691573926868,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.09840928875621652
Disease 8,Symptom 147,27,33,0.45,0.007248322147651007,1.0,0.007248322147651007,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.07236566143956809
Disease 9,Symptom 147,33,35,0.4852941176470588,0.006172839506172839,1.0,0.006172839506172839,HP:0000080,Abnormality of reproductive system physiology,8.98378106897745,9.98378106897745,0.0616282782035645
Disease 10,Symptom 148,32,23,0.5818181818181818,0.005132317562149158,1.538996500732687,0.007898618768796469,HP:0000729,Autistic behavior,4.15014817019755,5.6891446709302365,0.029198497108222546
Disease 11,Symptom 148,41,24,0.6307692307692307,0.006312548113933795,1.538996500732687,0.009714989458050834,HP:0000729,Autistic behavior,4.15014817019755,5.6891446709302365,0.035912999462377165
Disease 12,Symptom 148,34,35,0.4927536231884058,0.009006622516556291,1.538996500732687,0.013861160536400359,HP:0000729,Autistic behavior,4.15014817019755,5.6891446709302365,0.0512399784931465
Disease 4,Symptom 148,33,32,0.5076923076923077,0.006749846594395582,1.538996500732687,0.010387990289257245,HP:0000729,Autistic behavior,4.15014817019755,5.6891446709302365,0.03840085378210223
Disease 5,Symptom 148,45,45,0.5,0.00851305334846765,1.538996500732687,0.013101559313842397,HP:0000729,Autistic behavior,4.15014817019755,5.6891446709302365,0.04843199209077954
Disease 6,Symptom 148,34,33,0.5074626865671642,0.005430442421338445,1.538996500732687,0.008357431883870206,HP:0000729,Autistic behavior,4.15014817019755,5.6891446709302365,0.030894572562151102
Disease 10,Symptom 149,27,28,0.4909090909090909,0.004330392943063352,1.6931471805599454,0.007331992602264399,HP:0007302,Bipolar affective disorder,6.991350904287245,8.68449808484719,0.03760728922066947
Disease 11,Symptom 149,34,31,0.5230769230769231,0.005234795996920708,1.6931471805599454,0.008863280082992786,HP:0007302,Bipolar affective disorder,6.991350904287245,8.68449808484719,0.04546157580982362
Disease 12,Symptom 149,31,38,0.4492753623188406,0.008211920529801325,1.6931471805599454,0.013903990092015447,HP:0007302,Bipolar affective disorder,6.991350904287245,8.68449808484719,0.07131640811397694
Disease 6,Symptom 149,30,37,0.44776119402985076,0.004791566842357451,1.6931471805599454,0.00811282788960204,HP:0007302,Bipolar affective disorder,6.991350904287245,8.68449808484719,0.04161235306587058
Disease 9,Symptom 149,36,32,0.5294117647058824,0.006734006734006734,1.6931471805599454,0.011401664515555188,HP:0007302,Bipolar affective disorder,6.991350904287245,8.68449808484719,0.05848146858482956
Disease 10,Symptom 150,28,27,0.509090909090909,0.004490777866880513,1.8754687373538999,0.008422313495735237,HP:0100753,Schizophrenia,6.393513903531624,8.268982640885524,0.03713416422530788
Disease 4,Symptom 150,35,30,0.5384615384615384,0.007158928206177132,1.8754687373538999,0.013426346043646245,HP:0100753,Schizophrenia,6.393513903531624,8.268982640885524,0.059197053064224445
Disease 5,Symptom 150,40,50,0.4444444444444444,0.007567158531971245,1.8754687373538999,0.0141919692573129,HP:0100753,Schizophrenia,6.393513903531624,8.268982640885524,0.06257270254169901
Disease 6,Symptom 150,28,39,0.417910447761194,0.004472129052866954,1.8754687373538999,0.008387338228064077,HP:0100753,Schizophrenia,6.393513903531624,8.268982640885524,0.03697995750595666
Disease 1,Symptom 151,29,27,0.5178571428571429,0.014050387596899225,1.1823215567939547,0.016612076137124364,HP:0000733,Abnormal repetitive mannerisms,5.000988992661098,6.183310549455053,0.08687790985183941
Disease 10,Symptom 151,30,25,0.5454545454545454,0.0048115477145148355,1.1823215567939547,0.005688796584413575,HP:0000733,Abnormal repetitive mannerisms,5.000988992661098,6.183310549455053,0.02975129374236593
Disease 11,Symptom 151,35,30,0.5384615384615384,0.005388760585065435,1.1823215567939547,0.006371247804124467,HP:0000733,Abnormal repetitive mannerisms,5.000988992661098,6.183310549455053,0.033320380174122685
Disease 12,Symptom 151,38,31,0.5507246376811594,0.010066225165562914,1.1823215567939547,0.011901515008786829,HP:0000733,Abnormal repetitive mannerisms,5.000988992661098,6.183310549455053,0.0622425962594151
Disease 2,Symptom 151,27,40,0.40298507462686567,0.00841908325537886,1.1823215567939547,0.009954063621277449,HP:0000733,Abnormal repetitive mannerisms,5.000988992661098,6.183310549455053,0.05205780630972449
Disease 4,Symptom 151,38,27,0.5846153846153846,0.007772550623849458,1.1823215567939547,0.009189654153849515,HP:0000733,Abnormal repetitive mannerisms,5.000988992661098,6.183310549455053,0.0480600942686218
Disease 6,Symptom 151,27,40,0.40298507462686567,0.004312410158121706,1.1823215567939547,0.005098655491684519,HP:0000733,Abnormal repetitive mannerisms,5.000988992661098,6.183310549455053,0.026664971224291074
Disease 8,Symptom 151,27,33,0.45,0.007248322147651007,1.1823215567939547,0.00856984752575484,HP:0000733,Abnormal repetitive mannerisms,5.000988992661098,6.183310549455053,0.044818626801419174
Disease 9,Symptom 151,36,32,0.5294117647058824,0.006734006734006734,1.1823215567939547,0.007961761325211815,HP:0000733,Abnormal repetitive mannerisms,5.000988992661098,6.183310549455053,0.0416384548784852
Disease 10,Symptom 152,30,25,0.5454545454545454,0.0048115477145148355,1.538996500732687,0.007404955095746689,HP:0006919,"Abnormal aggressive, impulsive or violent behavior",8.472955445211461,10.011951945944148,0.04817298450333993
Disease 11,Symptom 152,32,33,0.49230769230769234,0.004926866820631255,1.538996500732687,0.00758243079652748,HP:0006919,"Abnormal aggressive, impulsive or violent behavior",8.472955445211461,10.011951945944148,0.04932755385222675
Disease 4,Symptom 152,32,33,0.49230769230769234,0.006545305788504807,1.538996500732687,0.010073202704734299,HP:0006919,"Abnormal aggressive, impulsive or violent behavior",8.472955445211461,10.011951945944148,0.0655312870260202
Disease 5,Symptom 152,41,49,0.45555555555555555,0.007756337495270526,1.538996500732687,0.011936976263723073,HP:0006919,"Abnormal aggressive, impulsive or violent behavior",8.472955445211461,10.011951945944148,0.0776560782791733
Disease 6,Symptom 152,31,36,0.4626865671641791,0.004951285737102699,1.538996500732687,0.007620011423528716,HP:0006919,"Abnormal aggressive, impulsive or violent behavior",8.472955445211461,10.011951945944148,0.04957203487051087
Disease 9,Symptom 152,31,37,0.45588235294117646,0.005798728020950243,1.538996500732687,0.008924222132943003,HP:0006919,"Abnormal aggressive, impulsive or violent behavior",8.472955445211461,10.011951945944148,0.05805658629335364
Disease 10,Symptom 153,30,25,0.5454545454545454,0.0048115477145148355,1.6931471805599454,0.008146658446960444,HP:0000739,Anxiety,4.533317272750341,6.226464453310286,0.029958930809832973
Disease 12,Symptom 153,29,40,0.42028985507246375,0.007682119205298013,1.6931471805599454,0.013006958473175739,HP:0000739,Anxiety,4.533317272750341,6.226464453310286,0.047832442157880344
Disease 2,Symptom 153,33,34,0.4925373134328358,0.01028999064546305,1.6931471805599454,0.017422468649353977,HP:0000739,Anxiety,4.533317272750341,6.226464453310286,0.06407026097887104
Disease 4,Symptom 153,37,28,0.5692307692307692,0.007568009817958683,1.6931471805599454,0.01281375448572673,HP:0000739,Anxiety,4.533317272750341,6.226464453310286,0.04712194411382299
Disease 6,Symptom 153,30,37,0.44776119402985076,0.004791566842357451,1.6931471805599454,0.00811282788960204,HP:0000739,Anxiety,4.533317272750341,6.226464453310286,0.02983452061959888
Disease 10,Symptom 154,28,27,0.509090909090909,0.004490777866880513,1.4054651081081644,0.006311631600164972,HP:0000716,Depression,4.749674564380191,6.155139672488356,0.02764136500876888
Disease 11,Symptom 154,33,32,0.5076923076923077,0.005080831408775982,1.4054651081081644,0.007140931265214693,HP:0000716,Depression,4.749674564380191,6.155139672488356,0.031273226973381946
Disease 4,Symptom 154,34,31,0.5230769230769231,0.006954387400286357,1.4054651081081644,0.009774148839369522,HP:0000716,Depression,4.749674564380191,6.155139672488356,0.04280522578535572
Disease 6,Symptom 154,31,36,0.4626865671641791,0.004951285737102699,1.4054651081081644,0.006958859343771457,HP:0000716,Depression,4.749674564380191,6.155139672488356,0.030475855270266573
Disease 7,Symptom 154,37,26,0.5873015873015873,0.011764705882352941,1.4054651081081644,0.016534883624801933,HP:0000716,Depression,4.749674564380191,6.155139672488356,0.07241340791162772
Disease 8,Symptom 154,29,31,0.48333333333333334,0.007785234899328859,1.4054651081081644,0.010941876009432689,HP:0000716,Depression,4.749674564380191,6.155139672488356,0.04791920818849995
Disease 9,Symptom 154,33,35,0.4852941176470588,0.006172839506172839,1.4054651081081644,0.008675710543877557,HP:0000716,Depression,4.749674564380191,6.155139672488356,0.03799468933634787
Disease 10,Symptom 155,35,20,0.6363636363636364,0.0056134723336006415,1.6931471805599454,0.009504434854787183,HP:0000746,Delusions,7.137954378479121,8.831101559039066,0.04957314427688329
Disease 11,Symptom 155,36,29,0.5538461538461539,0.005542725173210162,1.6931471805599454,0.00938464949963942,HP:0000746,Delusions,7.137954378479121,8.831101559039066,0.048948368918461334
